POST_ID,POST_TEXT,SHARED_POST_TEXT,DATE_PUBLISHED,IS_ATTENDING,post_date,text,label,predicted
7239911509638721537,"Es ist fast soweit - nur noch sechs mal schlafen bis zu DEM Event für digitales Marketing, der DMEXCO - Digital Marketing Expo & Conference 2024! 🚀 

Unsere Mission bei matelso ist es, Vertrieb und Marketing näher zusammenzubringen. Wir machen Leads eurer Website messbar, steigern den Marketing ROI und liefern die Daten, die für eine KI-basierte Kampagnenoptimierung in den Ad-Tools wie GA4 notwendig sind – Stichwort Smart Bidding. 💡 

Ihr wollt wissen, wie ihr eure Onlinemarketing-Budgets optimieren und die Kosten pro Lead um bis zu 20% senken könnt? Dann bucht gerne vorab einen Termin mit uns in Halle 6 - A016:
https://lnkd.in/e39b4i2w
#matelso #DMEXCO2024 #strongertogether","Meet #matelso at DMEXCO - Digital Marketing Expo & Conference | 18./19. September 2024 | hall 6 booth A-016 | marketing & sales, stronger together | Book your personal appointment now! | Link in commentaries! 

We’re looking forward to two fabulous days at #DMEXCO24 in Cologne – and to meet up with you!

What you can expect at the matelso booth:

▪️ The communication platform of the future - as a showcase and live demo!
▪️ Exciting use cases for B2B & eCommerce!
▪️ New features in the matelso platform - AI, lead tracking & more!
▪️ Exchange at a high level - competent experts & industry heads!
▪️ And as a bonus: first-class coffee, healthy smoothies & cold drinks!

Get into the vibe and relive matelso DMEXCO23!

#onlinemarketing #matelsoplatform #calltracking #onlinemarketing",2024-09-12T08:23:34.916Z,yes,2024-09-12,"post date: 2024-09-12 Es ist fast soweit - nur noch sechs mal schlafen bis zu DEM Event für digitales Marketing, der DMEXCO - Digital Marketing Expo & Conference 2024! 🚀 

Unsere Mission bei matelso ist es, Vertrieb und Marketing näher zusammenzubringen. Wir machen Leads eurer Website messbar, steigern den Marketing ROI und liefern die Daten, die für eine KI-basierte Kampagnenoptimierung in den Ad-Tools wie GA4 notwendig sind – Stichwort Smart Bidding. 💡 

Ihr wollt wissen, wie ihr eure Onlinemarketing-Budgets optimieren und die Kosten pro Lead um bis zu 20% senken könnt? Dann bucht gerne vorab einen Termin mit uns in Halle 6 - A016:
https://lnkd.in/e39b4i2w
#matelso #DMEXCO2024 #strongertogether Meet #matelso at DMEXCO - Digital Marketing Expo & Conference | 18./19. September 2024 | hall 6 booth A-016 | marketing & sales, stronger together | Book your personal appointment now! | Link in commentaries! 

We’re looking forward to two fabulous days at #DMEXCO24 in Cologne – and to meet up with you!

What you can expect at the matelso booth:

▪️ The communication platform of the future - as a showcase and live demo!
▪️ Exciting use cases for B2B & eCommerce!
▪️ New features in the matelso platform - AI, lead tracking & more!
▪️ Exchange at a high level - competent experts & industry heads!
▪️ And as a bonus: first-class coffee, healthy smoothies & cold drinks!

Get into the vibe and relive matelso DMEXCO23!

#onlinemarketing #matelsoplatform #calltracking #onlinemarketing",1,yes
7109809679148421120,"I’ll be at DMEXCO - Digital Marketing Expo & Conference and would love to connect. 

If your brand is under an eCom vertical in the DACH region and you’d like to discuss TikTok as a marketing channel and part of your digital strategy for Q4, let’s chat. 

See you there!",,2023-09-19T08:05:21.354Z,no,2023-09-19,"post date: 2023-09-19 I’ll be at DMEXCO - Digital Marketing Expo & Conference and would love to connect. 

If your brand is under an eCom vertical in the DACH region and you’d like to discuss TikTok as a marketing channel and part of your digital strategy for Q4, let’s chat. 

See you there!",0,no
6977956585046188033,DMEXCO - Digital Marketing Expo & Conference  is back! Meet us and also join our Masterclass!,"Only one more day! 

Then the DMEXCO - Digital Marketing Expo & Conference will take place in person again. We will also be there – at booth N-012 in hall 06.1. 

And with a joint masterclass ""Why context matters: Successfully enrolling an international D2C e-Commerce strategy"" together with Lara Reitenbach, Product Owner Magnolia at Gardena GmbH – on Thursday at 4:30 PM on stage MC 6B!

Get all the Magnolia-DMEXCO information and prepare your visit here
👉 https://fal.cn/3s2l9",2022-09-20T11:48:14.021Z,no,2022-09-20,"post date: 2022-09-20 DMEXCO - Digital Marketing Expo & Conference  is back! Meet us and also join our Masterclass! Only one more day! 

Then the DMEXCO - Digital Marketing Expo & Conference will take place in person again. We will also be there – at booth N-012 in hall 06.1. 

And with a joint masterclass ""Why context matters: Successfully enrolling an international D2C e-Commerce strategy"" together with Lara Reitenbach, Product Owner Magnolia at Gardena GmbH – on Thursday at 4:30 PM on stage MC 6B!

Get all the Magnolia-DMEXCO information and prepare your visit here
👉 https://fal.cn/3s2l9",0,yes
7243925824519720960,"DMEXCO - Digital Marketing Expo & Conference has officially finished. Should say it was great to return back after all these years!🛫  

See you at the next event. To be continued… ❤️ 

#DMEXCO2024 #DigitalMarketing #AdTech #Programmatic ",,2024-09-23T10:15:02.173Z,yes,2024-09-23,"post date: 2024-09-23 DMEXCO - Digital Marketing Expo & Conference has officially finished. Should say it was great to return back after all these years!🛫  

See you at the next event. To be continued… ❤️ 

#DMEXCO2024 #DigitalMarketing #AdTech #Programmatic ",1,yes
7142812933130018816,"Wow, what a year! We're still buzzing from the energy at our sales conference last week!  ⚡️ Serkan TEKES, our Turkiye MD, laid out our ambitious vision for 2024, and Aysegul G., our Head of Marketing, unveiled some seriously exciting news (think innovative products, a captivating new media campaign, and more!).  We're all fired up about bringing even more deliciousness to every Turkish table.
We also had a chance to celebrate our 5th anniversary of a nationwide partnership with Hedef Grup, and it's been an incredible journey of #growth  together (x3 in volume 😮 🔥 🔥 ). Great collaboration and excited to see what the future holds!
#hereatkraftheinz  we all fueled by the passion of our distributors, partners, and team mates, we're ready to conquer 2024 together! 

#heinz #hereatkraftheinz ",,2023-12-19T09:48:30.282Z,no,2023-12-19,"post date: 2023-12-19 Wow, what a year! We're still buzzing from the energy at our sales conference last week!  ⚡️ Serkan TEKES, our Turkiye MD, laid out our ambitious vision for 2024, and Aysegul G., our Head of Marketing, unveiled some seriously exciting news (think innovative products, a captivating new media campaign, and more!).  We're all fired up about bringing even more deliciousness to every Turkish table.
We also had a chance to celebrate our 5th anniversary of a nationwide partnership with Hedef Grup, and it's been an incredible journey of #growth  together (x3 in volume 😮 🔥 🔥 ). Great collaboration and excited to see what the future holds!
#hereatkraftheinz  we all fueled by the passion of our distributors, partners, and team mates, we're ready to conquer 2024 together! 

#heinz #hereatkraftheinz ",0,no
7107639990288797697,"I look forward to seeing many of you at DMEXCO!

dmexco.com
#dmexco2023 #polarisfactor #adtech",,2023-09-13T08:23:47.201Z,no,2023-09-13,"post date: 2023-09-13 I look forward to seeing many of you at DMEXCO!

dmexco.com
#dmexco2023 #polarisfactor #adtech",0,yes
6864584784572743681,"Tomorrow morning will begin DAY 1 of 'The Great DCI Hackathon 2.0""! Marketing & Web Dev students from 8 campuses are teaming up to compete for glory and of course prizes!

I decided to create Social Media Squares for the Producers, Participants (students), Judges and Mentors!  I did this for the last Adobe conference that I produced as well... so I thought it would be fun to do for the DCI Digital Career Institute gGmbH as well.  

Special thanks to Adobe, Xencelabs, The CodingMachine and WorkAdventure for being sponsors!  It is going to be an exciting weekend!

#students #edtech #hackathon #education #digitalcareers #Adobe #Xencelabs #technology #innovation #inspiration #socialmedia #marketing #webdev",,2021-11-11T15:29:10.436Z,no,2021-11-11,"post date: 2021-11-11 Tomorrow morning will begin DAY 1 of 'The Great DCI Hackathon 2.0""! Marketing & Web Dev students from 8 campuses are teaming up to compete for glory and of course prizes!

I decided to create Social Media Squares for the Producers, Participants (students), Judges and Mentors!  I did this for the last Adobe conference that I produced as well... so I thought it would be fun to do for the DCI Digital Career Institute gGmbH as well.  

Special thanks to Adobe, Xencelabs, The CodingMachine and WorkAdventure for being sponsors!  It is going to be an exciting weekend!

#students #edtech #hackathon #education #digitalcareers #Adobe #Xencelabs #technology #innovation #inspiration #socialmedia #marketing #webdev",0,no
7240240241951870976,"🔉 I'll be speaking in 4 different conferences/events in the upcoming 4 weeks ⬇ 
- Costa Brava Hub ---> The phenomenon of digital nomadism 
- The District Show ---> The PBSA industry in Spain and the status quo
- Property Portal Watch ---> How a marketplace benefits from AI
- RE-Conecta --->The current outlook fot he midterm market in Spain

Preparing such a high level of events is not easy (specially if you don't count with a PR agency or anyone inhouse). I personally take it very serious thinking about dinamics, questions and topics to raise so the conference and audience enjoy/learn during my speaking slot. Furthermore, if you need to combine this with projects/daily tasks it even gets more challenging ㊙ . Nevertheless, it's time and effort well invested and eventually is all about connections and networking.

Many thanks a lot for all the organisors for trusting my experience and knowledge to moderate/speak/debate about these topics on these conferences. 

P.S. For the ones wondering, yeah we spend 0€ on getting into panels 😃  
",,2024-09-13T06:09:50.810Z,no,2024-09-13,"post date: 2024-09-13 🔉 I'll be speaking in 4 different conferences/events in the upcoming 4 weeks ⬇ 
- Costa Brava Hub ---> The phenomenon of digital nomadism 
- The District Show ---> The PBSA industry in Spain and the status quo
- Property Portal Watch ---> How a marketplace benefits from AI
- RE-Conecta --->The current outlook fot he midterm market in Spain

Preparing such a high level of events is not easy (specially if you don't count with a PR agency or anyone inhouse). I personally take it very serious thinking about dinamics, questions and topics to raise so the conference and audience enjoy/learn during my speaking slot. Furthermore, if you need to combine this with projects/daily tasks it even gets more challenging ㊙ . Nevertheless, it's time and effort well invested and eventually is all about connections and networking.

Many thanks a lot for all the organisors for trusting my experience and knowledge to moderate/speak/debate about these topics on these conferences. 

P.S. For the ones wondering, yeah we spend 0€ on getting into panels 😃  
",0,no
7235265407454990336,"🌟 Native Advertising as it Should Be 🌟
After a relaxing summer, we're ready to dive into peak season with renewed energy and enthusiasm. What better way to kick things off than attending dmexco with our very own beautiful, cozy booth! 🎉
I'm thrilled to be representing Readpeak in Germany and Austria, alongside our incredible European team covering Switzerland, the UK, the Netherlands, and the Nordics. Whether you're a marketer, agency, or publisher, no matter where you're from, we would love to connect with you. Stop by our booth for a chat about how we tackle Native differently—with our unique premium-to-premium philosophy, privacy-friendly approach, AI support, and cutting-edge contextual capabilities. Let’s achieve great things together!🚀 Hall 8, E-047. See you soon. 
#dmexco #Readpeak #NativeAds #Programmatic #Native",,2024-08-30T12:41:37.837Z,yes,2024-08-30,"post date: 2024-08-30 🌟 Native Advertising as it Should Be 🌟
After a relaxing summer, we're ready to dive into peak season with renewed energy and enthusiasm. What better way to kick things off than attending dmexco with our very own beautiful, cozy booth! 🎉
I'm thrilled to be representing Readpeak in Germany and Austria, alongside our incredible European team covering Switzerland, the UK, the Netherlands, and the Nordics. Whether you're a marketer, agency, or publisher, no matter where you're from, we would love to connect with you. Stop by our booth for a chat about how we tackle Native differently—with our unique premium-to-premium philosophy, privacy-friendly approach, AI support, and cutting-edge contextual capabilities. Let’s achieve great things together!🚀 Hall 8, E-047. See you soon. 
#dmexco #Readpeak #NativeAds #Programmatic #Native",1,no
7028788824365260800,"Amazing to see companies I know well on the Repped platform! 

Agencies have asked for more #Cookieless solutions as well as #Sustainability and #Gaming as they need to learn more and meet more solutions on these hot topics 🙌🏽

Are you on Repped yet? 

We’re still in BETA but growing all the time, set up your profile and add the tags relevant for you, UK only for now 👊🏽","#cookieless is a huge buzzword at the moment. 

Not only that, it's one of the most searched terms on Repped right now by #digital media planners.  

Who's leading the game in this space? Which vendors should #media agency planners and buyers be proactively discovering on our platform? Please tag below 👇

Shout out to the great vendors already onboard! 🤟",2023-02-07T18:17:24.291Z,no,2023-02-07,"post date: 2023-02-07 Amazing to see companies I know well on the Repped platform! 

Agencies have asked for more #Cookieless solutions as well as #Sustainability and #Gaming as they need to learn more and meet more solutions on these hot topics 🙌🏽

Are you on Repped yet? 

We’re still in BETA but growing all the time, set up your profile and add the tags relevant for you, UK only for now 👊🏽 #cookieless is a huge buzzword at the moment. 

Not only that, it's one of the most searched terms on Repped right now by #digital media planners.  

Who's leading the game in this space? Which vendors should #media agency planners and buyers be proactively discovering on our platform? Please tag below 👇

Shout out to the great vendors already onboard! 🤟",0,no
